"id"	"prob"
598	0.694561854099407
12048	0.0800723661089447
40908	0.807010785005848
33283	0.95732564870806
40600	1.25261890745524e-05
19805	0.0113798894905739
20784	0.885961993712065
19048	0.175741890293978
37061	0.982587587307672
3983	2.84898467302525e-07
10403	7.11478996184148e-05
28874	0.938812748621616
11099	0.97509837702946
12940	0.990172528542451
41437	0.0142076235312057
3554	0.764998644969735
22356	0.584154929513167
23521	2.46555773750105e-05
19043	0.98051755784725
30978	0.961982716632702
39297	0.795778425062128
39470	0.985652411228936
22235	0.461891696327119
35270	0.942901144755879
6693	0.767980057300946
5657	0.256509867864903
32121	0.953126662931552
20400	0.154351519413229
17806	0.509440533317002
22512	0.750971750669298
28606	0.757982203155436
48490	0.00620054257462955
1403	0.904964787951517
17124	0.0270194734132445
27901	0.0551789644045584
20999	0.994370364767132
35827	0.141689382587922
26701	0.0770654781017579
48095	0.287789858687291
12253	0.464498371578417
11177	0.0866216239939432
7686	0.0402346791794731
36491	0.0353164007446987
27051	0.150801315096156
3700	0.991738462019856
32648	0.823822709755147
16627	0.999700543900273
14605	0.00314877416585996
11235	0.689330631066497
6006	0.180493735183969
44976	0.125119527432153
23594	0.0514635302071724
24771	0.00499722469524479
34332	0.633324060769993
19847	0.979201400498775
37046	0.00453825288127607
3358	0.568153766263235
47112	0.0188829323857031
4522	0.246915504802037
37803	0.886638209688561
41939	0.918367871974795
3882	0.996704410683558
25287	0.000197329788463305
46006	0.863706596524032
36394	0.47205559767111
19123	0.838914878134526
37707	0.00178641580015292
18962	0.121901886239195
34016	0.981347835260429
33850	0.00657296667437416
12106	0.0154002466627909
30158	0.314621546269659
11406	0.998015105490236
36719	0.987543833672722
6521	0.989861846522547
37565	0.779383755666642
9404	0.849092256428332
31922	0.240029540536024
26954	0.0805524337278711
42225	0.903171188985147
26929	0.90567622551687
22202	0.906128613406267
480	0.0996178188239865
15022	0.933664477521201
13299	0.565073263962328
44668	0.000415633157758928
13588	0.942263051814401
36871	0.928643409612329
43907	0.990583237016697
4789	0.301070564551298
11538	0.114804697780593
41758	0.743365567142816
33352	0.876637669013143
32596	0.404903333512575
27669	0.133024678494929
46771	0.588028730570495
17018	0.9997625014322
31622	0.74728361526323
16225	0.0581599750994737
18878	0.754389845486513
19476	0.948965154181188
25314	0.939680017570468
41037	0.729768686937072
34298	0.419838570116076
7893	0.378397744704058
30635	0.89589979149557
12052	0.521990012845773
24816	0.81233484306495
46217	0.936471132100249
27550	0.746083875913612
45642	0.968861874351037
15635	0.00396467392237174
29120	0.853601155114153
42335	0.999065173240433
47655	0.369133893222133
30227	0.00169540777891555
48625	0.998803305341096
40005	0.864421056107746
26223	0.913521996744349
38348	0.000350624859191268
9217	0.994851541767197
18785	0.99956485800015
40335	0.991748289234248
14266	0.00904838604005609
43974	0.996868211101114
46282	0.993005507066484
44011	0.00660489659671795
38808	0.985312270250702
20559	0.0632984747522983
2150	0.0152917782951149
44500	0.037202342305672
2237	3.79888915143158e-05
40275	7.39055927006126e-05
3545	0.996187075739501
19680	0.996768638580476
20363	0.978362040942893
39706	0.010508622596256
44823	0.75187581997172
37537	0.0977548287069037
49783	0.994691119323682
15042	0.635773802170519
38773	0.999271203170163
12725	0.0356401231735961
34341	0.994950595839999
14057	0.920120510037609
48392	0.583397114606246
46800	0.244238104581081
4596	0.2691685629527
49773	0.170077366674543
41011	0.201729093421968
20447	0.0251756983327674
31965	0.465729319392039
45221	0.729521611598499
28223	0.135717782737535
28355	0.998954932463254
14832	0.599247660274941
6426	0.45569440895142
34101	0.999999465193418
26530	4.74856232085477e-09
9133	0.997182555768237
9636	0.466312868361427
41268	0.0382177992848108
31698	0.996244610861941
39268	0.916010470766216
41832	0.737554767241968
3819	0.772507121583583
22394	0.257122194100408
2494	0.00523185258302057
24031	0.0612656668380714
20486	0.0670460682623945
13898	3.38311598375579e-06
41262	0.564509468183803
17299	2.54742761623848e-05
14981	0.946531359642755
22495	0.00122582299541321
28537	0.0691158811880862
31597	0.191455459854101
32912	0.993850304218006
38500	0.470145554123937
38272	0.0843379349706735
19433	0.0103117576182438
28949	0.000906987786542454
7406	0.0282122700818204
13028	0.487138608391014
22884	0.340067602878258
39004	0.00386596758398133
37481	0.146243549269979
5334	0.165193235380767
14138	0.0135769879524568
1819	0.0388622908677439
2406	0.245555402270325
49339	0.99729839001781
7599	0.0138146889310246
20698	0.819837476267982
41313	0.998839417664846
32842	0.999997041636524
49898	0.225296656655935
20733	0.829674772938268
44875	0.722749397453622
39320	0.7636851168693
25705	0.987869961385839
48455	0.000891743113722677
28689	0.987227631033497
4768	0.992215141101633
9785	0.979891496868109
45741	0.0113374931028571
26055	6.7625463442882e-05
28622	0.237968617680209
10107	5.26321159596925e-05
47579	0.0606315942783417
16602	0.105296437534712
29854	0.0408016710962661
47227	0.000607639102901215
4970	0.000369394513263022
16408	0.0896169177973829
11828	0.996796181502264
40298	0.0137296232208507
12211	0.0967828340320506
2970	0.803972132117978
4898	4.24899197643083e-06
499	0.798378255118806
39638	0.0208768529573549
24628	0.000501710845948728
32824	0.986589182598419
7173	0.319124853129812
