"id"	"prob"
40625	0.973726271076056
14191	0.0948061760911516
5011	0.216203313982649
23277	0.852472351989832
29766	0.000111985332721748
10295	0.00200665975856392
36354	0.289044334468672
4688	0.878137433030189
15064	0.996979335337473
40064	0.753118400743633
9192	0.494351878029985
921	0.00333130503563897
36266	0.912736648431247
4194	0.991148774065872
317	0.2132805552959
39884	0.995488001585813
14543	0.0104306094468329
10821	0.923586713474323
38628	0.736464241586073
22374	0.137092592271359
15099	0.00193686551042462
30860	0.0002256924008827
18803	0.0484416653084044
35304	0.997453926459782
46052	0.98781918208397
39320	0.812529168175125
36190	0.735359527358774
18383	0.549948553057712
3204	0.999074012879581
5981	0.0741319804523337
44840	0.647400082327394
1850	0.823310550868052
5794	0.501242141116332
3721	0.702544213729502
18702	0.918426208147447
41183	0.00523003701897167
14851	0.913357761807579
8309	0.932028594271161
2547	0.00798595805812181
40386	0.81581867121018
40796	0.931712614592643
11416	0.928782667555823
38327	0.826972762429605
39298	0.102055465600404
7332	0.00829325324083891
13010	0.416557823563632
10096	0.0108715800160531
821	0.997935838586317
27033	0.986611636248059
43034	0.00614948900484899
1979	0.915876560906208
40027	0.57585654048474
32043	0.0756518895309177
19579	0.738291228525191
19023	0.047685399557592
3520	0.791305280799324
33984	0.0179457964371699
27925	0.935638764948203
14180	0.969443895021367
44388	0.105639211452125
27448	0.967202525087657
31313	0.816586062930637
33015	1.09085477617116e-05
16918	0.0731890251631257
32555	0.396661077795415
41118	0.00158124377794818
38497	0.971133983971772
15765	0.18059190342859
16117	0.99099451687428
12853	0.973920475537078
49945	0.873274351966185
40692	3.32286170012846e-05
45627	0.99246659553367
15587	0.338786787548078
2587	0.0566499006525849
46670	0.00740670515475791
25141	0.540054172773138
48381	0.990003167307795
37403	0.0416761735021946
48933	0.998189881098356
38037	0.0029318060514802
38847	0.0205774180019428
17374	0.272780617481955
12330	0.958741504726313
46193	0.736209930254593
30011	0.104633881893843
3872	0.188990765476561
44803	0.223513543421138
49156	0.914098808159325
49197	0.769778719555498
16584	0.0104728381733111
15409	0.987202227826549
28493	0.658866303177983
8074	0.0193776743622593
13228	0.00359308440511015
18906	0.623759538146638
38719	0.536823848719552
20570	0.897009842663978
14311	0.0571003155287679
36777	0.992407997077564
43208	0.23494743177147
15510	0.999998251402947
27778	0.986675995303104
20452	0.999810881328701
7789	0.750396884161617
44199	0.0166649370884227
20987	0.0042421025454481
11165	0.978205675185478
18633	0.050577982576211
28051	0.995111264788642
49668	0.0223940127724193
49046	0.248086548753783
29022	0.999488592710739
11029	0.997381047848664
1567	0.33878735493753
45385	0.961117782601318
5759	0.783910168878135
47843	0.99197480908232
33768	0.504506434435182
39373	0.181180741600087
30957	0.976846935738542
9105	0.000278182696928526
18148	0.884219907051645
18479	0.873907548197945
20095	0.768970399053923
2963	0.690061333886416
30783	0.0475898134534133
2690	0.98497404079946
34501	0.0258186158869044
21048	0.480422708580926
35976	0.00170014121124498
42624	0.956677476744858
4611	2.41203733600886e-05
26068	0.75701118706415
49122	0.84415609778303
608	0.367975619627226
14574	0.723476709893081
47297	0.865793198080958
14477	0.763943525293007
2749	0.988544106633805
37426	0.00789764593521516
46001	0.000129844984837134
5872	0.000274816375623622
45825	0.00847625454384285
23160	0.970401570382442
35116	0.983676799489534
39212	0.83100863919411
23426	0.0132090335837397
29502	0.90086143908685
4601	0.00966763934958168
3037	0.88839809405273
34344	0.294214807212603
40221	0.0777687821615117
7249	2.63874113090046e-05
21071	0.0107692358065914
31893	0.824693747763048
49109	0.0010689270280872
39295	0.01977851044839
37477	0.0108603998545998
37851	0.604414509611498
3281	0.112745273792885
7501	0.0520408888045247
37811	0.0581135922207752
17990	0.982951012908541
31462	0.999143180590238
7395	0.793373500032917
41805	0.00721200267560836
22067	0.0263884398230366
17652	0.875390346276202
33813	0.443846588434731
